-16678.204759907603	4.788057212408627e-09
-16644.848350387787	4.7457920339094576e-09
-16611.491940867974	4.7039863303694085e-09
-16578.135531348158	4.662632212960832e-09
-16544.779121828342	4.621722071386253e-09
-16511.422712308526	4.581248565283812e-09
-16478.066302788713	4.541204616097393e-09
-16444.709893268897	4.50158340103997e-09
-16411.35348374908	4.46237834802896e-09
-16377.997074229266	4.423583132041201e-09
-16344.64066470945	4.38519167203495e-09
-16311.284255189636	4.347198128200135e-09
-16277.927845669821	4.309596898995442e-09
-16244.571436150005	4.272382617430838e-09
-16211.21502663019	4.235550145632016e-09
-16177.858617110374	4.199094567818954e-09
-16144.50220759056	4.163011180982353e-09
-16111.145798070744	4.127295483121539e-09
-16077.78938855093	4.091943158583416e-09
-16044.432979031113	4.056950061674821e-09
-16011.076569511299	4.0223121974910345e-09
-15977.720159991484	3.988025701009179e-09
-15944.36375047167	3.954086814663929e-09
-15911.007340951855	3.92049186524537e-09
-15877.65093143204	3.8872372399868594e-09
-15844.294521912225	3.8543193632326814e-09
-15810.938112392409	3.8217346732890104e-09
-15777.581702872594	3.789479600860786e-09
-15744.225293352778	3.757550548840003e-09
-15710.868883832964	3.7259438739698024e-09
-15677.512474313147	3.6946558708916798e-09
-15644.156064793333	3.6636827586440105e-09
-15610.799655273517	3.6330206696374896e-09
-15577.443245753702	3.6026656416062523e-09
-15544.086836233888	3.5726136123300725e-09
-15510.730426714072	3.542860417174508e-09
-15477.374017194257	3.5134017898710614e-09
-15444.017607674441	3.4842333659788778e-09
-15410.661198154627	3.455350689364767e-09
-15377.30478863481	3.4267492220170326e-09
-15343.948379114996	3.398424356101722e-09
-15310.59196959518	3.3703714295402623e-09
-15277.235560075365	3.3425857437357393e-09
-15243.87915055555	3.3150625841597596e-09
-15210.522741035735	3.287797242661636e-09
-15177.166331515919	3.260785042280058e-09
-15143.809921996104	3.2340213629415033e-09
-15110.45351247629	3.207501668343806e-09
-15077.097102956473	3.181221533031572e-09
-15043.740693436659	3.1551766693309123e-09
-15010.384283916843	3.1293629531885308e-09
-14977.027874397028	3.103776448382291e-09
-14943.671464877212	3.0784134283486647e-09
-14910.315055357398	3.0532703952987966e-09
-14876.958645837582	3.0283440953485103e-09
-14843.602236317767	3.003631530152511e-09
-14810.245826797951	2.9791299638618785e-09
-14776.889417278137	2.954836925745923e-09
-14743.533007758322	2.930750207911387e-09
-14710.176598238506	2.906867858604999e-09
-14676.820188718691	2.883188171163328e-09
-14643.463779198875	2.859709668447937e-09
-14610.10736967906	2.8364310837506306e-09
-14576.750960159245	2.813351338092055e-09
-14543.39455063943	2.790469514698079e-09
-14510.038141119614	2.767784830841534e-09
-14476.6817315998	2.745296607782578e-09
-14443.325322079983	2.7230042389227896e-09
-14409.968912560169	2.7009071572601016e-09
-14376.612503040355	2.679004801641522e-09
-14343.256093520538	2.6572965833867467e-09
-14309.899684000724	2.6357818529032504e-09
-14276.543274480908	2.614459867102851e-09
-14243.186864961093	2.593329758510755e-09
-14209.830455441277	2.572390506088399e-09
-14176.474045921463	2.551640909100196e-09
-14143.117636401646	2.5310795643524528e-09
-14109.761226881832	2.5107048474183535e-09
-14076.404817362016	2.490514898961701e-09
-14043.048407842201	2.4705076170930434e-09
-14009.691998322387	2.450680654986565e-09
-13976.33558880257	2.431031426059838e-09
-13942.979179282756	2.4115571154545498e-09
-13909.62276976294	2.3922546988328355e-09
-13876.266360243128	2.3731209671036822e-09
-13842.909950723311	2.354152558302942e-09
-13809.553541203497	2.3353459939581998e-09
-13776.19713168368	2.316697720211344e-09
-13742.840722163866	2.29820415203194e-09
-13709.48431264405	2.2798617191486585e-09
-13676.127903124236	2.261666912598868e-09
-13642.771493604421	2.243616329483429e-09
-13609.415084084605	2.225706715994903e-09
-13576.05867456479	2.2079350060504306e-09
-13542.702265044974	2.19029835482159e-09
-13509.34585552516	2.1727941669821855e-09
-13475.989446005344	2.155420117388899e-09
-13442.63303648553	2.138174165793506e-09
-13409.276626965713	2.121054563459316e-09
-13375.920217445899	2.1040598533402296e-09
-13342.563807926083	2.0871888632937633e-09
-13309.207398406268	2.0704406932318477e-09
-13275.850988886452	2.0538146964353357e-09
-13242.494579366637	2.0373104566565e-09
-13209.138169846823	2.0209277610606692e-09
-13175.781760327007	2.004666570256122e-09
-13142.425350807192	1.9885269865121255e-09
-13109.068941287376	1.9725092204933947e-09
-13075.712531767562	1.9566135582673933e-09
-13042.356122247746	1.940840328107002e-09
-13008.999712727931	1.9251898689302455e-09
-12975.643303208115	1.9096625004793948e-09
-12942.2868936883	1.8942584953119166e-09
-12908.930484168484	1.8789780541209636e-09
-12875.57407464867	1.8638212833494505e-09
-12842.217665128856	1.8487881764534056e-09
-12808.86125560904	1.8338785980813356e-09
-12775.504846089225	1.8190922718431802e-09
-12742.148436569409	1.8044287706755417e-09
-12708.792027049594	1.789887511043766e-09
-12675.435617529778	1.7754677490965632e-09
-12642.079208009964	1.761168580261005e-09
-12608.722798490147	1.7469889404916336e-09
-12575.366388970333	1.732927609992214e-09
-12542.009979450517	1.7189832186384895e-09
-12508.653569930702	1.7051542531403124e-09
-12475.297160410888	1.6914390656020977e-09
-12441.940750891072	1.677835883673438e-09
-12408.584341371257	1.664342821705829e-09
-12375.227931851441	1.6509578935976107e-09
-12341.871522331627	1.6376790265512277e-09
-12308.51511281181	1.6245040765698664e-09
-12275.158703291996	1.6114308449303545e-09
-12241.80229377218	1.5984570961183332e-09
-12208.445884252365	1.585580576795116e-09
-12175.08947473255	1.5727990364186583e-09
-12141.733065212735	1.5601102479156847e-09
-12108.37665569292	1.5475120296242432e-09
-12075.020246173104	1.5350022674792607e-09
-12041.66383665329	1.522578936724883e-09
-12008.307427133474	1.510240123571398e-09
-11974.95101761366	1.497984045573204e-09
-11941.594608093843	1.4858090705658257e-09
-11908.238198574029	1.4737137338550293e-09
-11874.881789054212	1.4616967526689822e-09
-11841.525379534398	1.44975703816761e-09
-11808.168970014582	1.4378937038666295e-09
-11774.812560494767	1.4261060707704077e-09
-11741.456150974953	1.4143936687020729e-09
-11708.099741455138	1.4027562332979774e-09
-11674.743331935324	1.3911936991311983e-09
-11641.386922415508	1.3797061886059717e-09
-11608.030512895693	1.3682939961242652e-09
-11574.674103375877	1.3569575687096555e-09
-11541.317693856063	1.345697482146346e-09
-11507.961284336247	1.3345144140060702e-09
-11474.604874816432	1.3234091128125562e-09
-11441.248465296616	1.3123823652790393e-09
-11407.892055776801	1.3014349609111344e-09
-11374.535646256987	1.2905676562601253e-09
-11341.17923673717	1.2797811385367798e-09
-11307.822827217356	1.2690759903804845e-09
-11274.46641769754	1.2584526563805445e-09
-11241.110008177726	1.2479114131401782e-09
-11207.75359865791	1.2374523430622648e-09
-11174.397189138095	1.2270753133787942e-09
-11141.040779618279	1.216779961212707e-09
-11107.684370098465	1.2065656848128097e-09
-11074.327960578648	1.196431642044612e-09
-11040.971551058834	1.1863767554976082e-09
-11007.615141539018	1.1763997245074256e-09
-10974.258732019203	1.1664990436025772e-09
-10940.902322499389	1.1566730266468126e-09
-10907.545912979573	1.146919835513221e-09
-10874.189503459758	1.1372375128680368e-09
-10840.833093939942	1.1276240175805573e-09
-10807.476684420128	1.1180772611945918e-09
-10774.120274900311	1.1085951451118597e-09
-10740.763865380497	1.0991755967650172e-09
-10707.40745586068	1.0898166040257305e-09
-10674.051046340866	1.080516246897107e-09
-10640.69463682105	1.0712727260940094e-09
-10607.338227301236	1.0620843873815139e-09
-10573.981817781421	1.052949742413301e-09
-10540.625408261605	1.0438674845565552e-09
-10507.26899874179	1.0348365009396946e-09
-10473.912589221974	1.0258558798319221e-09
-10440.55617970216	1.0169249143010294e-09
-10407.199770182344	1.0080431017529745e-09
-10373.84336066253	9.992101400481296e-10
-10340.486951142713	9.904259202666763e-10
-10307.130541622899	9.816905166944123e-10
-10273.774132103083	9.730041737646491e-10
-10240.417722583268	9.643672911925283e-10
-10207.061313063454	9.557804063467973e-10
-10173.704903543638	9.472441755856383e-10
-10140.348494023823	9.38759353367117e-10
-10106.992084504007	9.303267708054204e-10
-10073.635674984193	9.219473125175623e-10
-10040.279265464376	9.136218934743512e-10
-10006.922855944562	9.053514352800937e-10
-9973.566446424746	8.971368420686112e-10
-9940.210036904931	8.889789771708928e-10
-9906.853627385115	8.808786396974826e-10
-9873.4972178653	8.728365425703473e-10
-9840.140808345486	8.648532910577985e-10
-9806.78439882567	8.569293633131054e-10
-9773.427989305856	8.490650923199549e-10
-9740.07157978604	8.4126065006329e-10
-9706.715170266225	8.335160340491541e-10
-9673.358760746409	8.258310567277584e-10
-9640.002351226594	8.18205337657769e-10
-9606.64594170678	8.106382995202393e-10
-9573.289532186966	8.031291673086079e-10
-9539.93312266715	7.95676971722184e-10
-9506.576713147335	7.882805566863854e-10
-9473.22030362752	7.809385908675702e-10
-9439.863894107704	7.736495834723574e-10
-9406.50748458789	7.664119042291208e-10
-9373.151075068074	7.592238071764967e-10
-9339.79466554826	7.520834579817992e-10
-9306.438256028443	7.449889643715524e-10
-9273.081846508629	7.379384087575566e-10
-9239.725436988812	7.309298828112248e-10
-9206.369027468998	7.23961522826606e-10
-9173.012617949182	7.170315448787771e-10
-9139.656208429367	7.101382792702843e-10
-9106.299798909551	7.032802028971546e-10
-9072.943389389737	6.96455968801216e-10
-9039.586979869922	6.896644320390318e-10
-9006.230570350106	6.829046710574537e-10
-8972.874160830292	6.761760036378902e-10
-8939.517751310475	6.694779975158707e-10
-8906.161341790661	6.628104745504302e-10
-8872.804932270845	6.561735083409949e-10
-8839.44852275103	6.495674158417201e-10
-8806.092113231214	6.429927422570664e-10
-8772.7357037114	6.36450240011566e-10
-8739.379294191584	6.299408420623561e-10
-8706.02288467177	6.234656303431695e-10
-8672.666475151955	6.17025800222258e-10
-8639.310065632139	6.106226214048284e-10
-8605.953656112324	6.042573973518945e-10
-8572.597246592508	5.97931423202756e-10
-8539.240837072693	5.916459447590061e-10
-8505.884427552877	5.854021182785435e-10
-8472.528018033063	5.792009741533342e-10
-8439.171608513247	5.73043383750449e-10
-8405.815198993432	5.669300320595424e-10
-8372.458789473616	5.608613959122995e-10
-8339.102379953802	5.548377290357508e-10
-8305.745970433987	5.488590540758732e-10
-8272.389560914171	5.429251619112205e-10
-8239.033151394357	5.370356177535237e-10
-8205.67674187454	5.31189773796527e-10
-8172.320332354725	5.253867879483715e-10
-8138.963922834911	5.19625646946522e-10
-8105.607513315095	5.139051935568133e-10
-8072.25110379528	5.082241560831366e-10
-8038.894694275465	5.025811793521841e-10
-8005.538284755649	4.969748555873511e-10
-7972.181875235835	4.914037539951594e-10
-7938.82546571602	4.858664486719908e-10
-7905.469056196204	4.803615431940714e-10
-7872.112646676389	4.748876923809719e-10
-7838.756237156574	4.694436196126184e-10
-7805.399827636758	4.6402813114076503e-10
-7772.043418116944	4.586401262481367e-10
-7738.687008597129	4.5327860429971794e-10
-7705.330599077313	4.479426688822941e-10
-7671.974189557498	4.42631529761248e-10
-7638.617780037683	4.373445028379285e-10
-7605.261370517867	4.320810090497512e-10
-7571.904960998052	4.268405724176655e-10
-7538.548551478237	4.2162281776961986e-10
-7505.192141958421	4.1642746833613166e-10
-7471.835732438606	4.112543433629106e-10
-7438.479322918791	4.0610335605174555e-10
-7405.1229133989755	4.0097451126691737e-10
