#Frame                                               Vec_00002
       1  -1.3579   1.5750  -4.3430 112.1052  51.1596  71.0494
       2  -2.1295   1.3485  -4.1195 112.1135  50.4330  70.4453
       3  -1.7408   0.9567  -4.4824 111.1932  50.9995  70.4494
       4  -1.2291   1.5797  -4.4478 111.7560  50.8892  70.1952
       5  -0.9670   1.3312  -4.5511 111.4417  50.9963  70.8020
       6  -2.1791   0.2777  -4.2580 113.6603  52.0231  70.2168
       7  -2.8815   0.0901  -3.9228 113.7807  52.6866  70.4521
       8  -3.5107  -0.5121  -3.2403 115.0938  53.6493  69.8232
       9  -3.3985  -0.3852  -3.4628 114.0650  52.7862  69.3671
      10  -2.8981  -1.0845  -3.7876 113.4136  53.6129  69.5612
      11  -3.4182  -0.2933  -3.3537 113.7859  52.3026  69.8819
      12  -3.6206  -0.4532  -3.1250 113.9356  51.8072  69.5996
      13  -3.8817  -0.5988  -2.8841 115.0353  51.6578  68.8368
      14  -3.4445  -0.7403  -3.3571 114.4806  51.7930  69.5271
      15  -3.9699  -1.5143  -2.3820 115.2377  53.4107  67.3560
      16  -4.0874  -1.6992  -2.0320 115.2208  53.1118  68.1018
      17  -4.2011  -0.7487  -2.3357 115.9021  52.8352  68.6886
      18  -4.2659  -1.0797  -2.0368 116.5177  52.9533  69.0805
      19  -3.7495  -0.9440  -2.8391 115.5480  52.6625  69.5809
      20  -4.2247  -1.0431  -2.0438 116.5335  53.2745  68.8062
      21  -3.7134  -0.3788  -3.0685 115.1508  53.3803  69.3867
      22  -3.8150  -1.6170  -2.5684 114.2298  54.0460  68.3253
      23  -3.7656  -1.5707  -2.4213 114.6926  54.2209  69.5947
      24  -3.8475  -1.0151  -2.6183 115.4216  53.2267  69.6832
      25  -4.2629  -0.9721  -2.0203 115.8180  52.8875  69.2968
      26  -4.4817  -1.2632  -1.2176 117.3770  54.3357  67.9510
      27  -4.4320  -0.9427  -1.6552 117.1284  53.7257  69.5373
      28  -4.2577  -1.3393  -1.7765 117.1524  54.0328  69.4314
      29  -4.5201  -0.8705  -1.3625 118.1131  54.4469  68.1057
      30  -4.5657  -0.7877  -1.1710 118.3687  53.9944  68.6768
      31  -4.3098  -0.4299  -2.1305 117.2713  53.4678  69.8688
      32  -4.4353  -0.0697  -2.0705 118.0526  52.3381  69.1394
      33  -4.4834  -0.5527  -1.5675 116.8701  53.7351  68.8054
      34  -4.5711   0.5180  -1.4694 117.6113  52.3958  68.9929
      35  -4.5910  -0.2279  -1.4817 117.2606  53.1364  67.8699
      36  -4.0674   0.5796  -2.4792 117.6757  52.3646  68.6989
      37  -4.5377   0.1385  -1.7363 118.5510  52.8071  68.2444
      38  -4.1256   0.3629  -2.3876 117.2381  52.3076  68.6472
      39  -4.5135   0.1164  -1.8782 117.4964  52.6569  68.3501
      40  -4.7423   0.1587  -1.0328 118.0356  52.0394  68.1755
      41  -4.7564  -0.1199  -0.9056 118.7650  52.5165  67.7597
      42  -4.6526   0.3321  -1.0906 118.9323  51.7495  67.5494
      43  -4.6887  -0.2754  -1.3074 118.8349  52.1764  66.6653
      44  -4.7852  -0.1640  -0.8138 119.2596  52.1592  67.1698
      45  -4.5725  -0.2207  -1.5885 118.2058  52.5443  66.3731
      46  -4.8416  -0.2076  -0.5350 119.3429  52.5710  66.0902
      47  -4.7270   0.0425  -1.0491 119.0678  52.2564  67.0039
      48  -4.8149  -0.0381  -1.0890 117.9670  52.2525  66.7370
      49  -4.6781  -0.6746  -1.0091 116.5112  52.7151  66.0542
      50  -4.7864  -0.1192  -1.0904 117.1018  52.3203  66.9736
      51  -4.7387  -0.3003  -1.0781 117.2900  53.1372  66.5661
      52  -4.6622   1.1293  -0.9721 117.7913  52.8347  67.2311
      53  -4.6708   0.5545  -1.2965 117.9551  53.2358  66.7341
      54  -4.5715   1.1414  -1.3007 118.6266  53.3828  67.9479
      55  -4.4539   0.9131  -1.7068 117.4946  53.1487  67.9846
      56  -4.7065   0.6788  -0.9299 118.4455  53.1719  67.3298
      57  -4.6614   0.2927  -1.3401 118.2854  53.3518  67.3024
      58  -4.7098   0.6121  -0.6963 119.1446  53.2384  67.1675
      59  -4.7249  -0.2213  -1.0684 117.5196  53.3842  67.1939
      60  -4.6547   0.6854  -1.3270 118.5914  52.8169  67.9896
      61  -4.7277   0.6716  -0.2952 118.6718  52.9397  67.6242
      62  -4.6857   0.6782  -0.8082 119.1592  53.7000  68.2775
      63  -4.7865   0.2884  -0.2291 118.9803  53.3829  66.9333
      64  -4.7823   0.2485  -0.7765 118.6035  53.1178  66.9619
      65  -4.7058   0.8959  -0.8303 118.5854  52.8746  66.7746
      66  -4.7129   0.8050  -0.7997 119.4932  52.3386  67.8276
      67  -4.0317   2.3865  -1.1860 118.5899  51.3620  68.3283
      68  -4.8279  -0.1762  -0.3841 119.8529  54.4617  67.6372
      69  -4.6665   0.7738  -1.2740 118.4837  53.3125  68.1417
      70  -4.7011   0.4006  -0.9610 117.3963  54.2378  67.1244
      71  -4.6806   1.0727  -0.8407 118.8126  53.3997  67.2025
      72  -4.8048   0.5730  -0.6667 118.6952  53.7258  67.0901
      73  -4.6777   0.6293  -0.9441 119.0260  53.5882  66.5870
      74  -4.6604   1.2904  -0.7970 119.6939  53.4687  66.6557
      75  -4.5446   0.4813  -1.7852 118.3435  54.7030  66.6857
      76  -4.6008   1.3389  -1.1073 118.6730  53.4052  67.7558
      77  -4.4053   0.5553  -1.7067 117.5177  53.8678  67.5005
      78  -4.6944   0.8170  -1.4408 119.5190  53.7772  67.4376
      79  -4.5338   0.9972  -1.3288 119.2223  53.4163  66.1579
      80  -4.6510   0.8250  -1.3567 118.6438  53.8251  66.9211
      81  -4.2728   0.8970  -2.0599 119.2837  53.4218  66.9256
      82  -4.4895   0.8793  -1.5588 118.9441  53.5224  66.2202
      83  -4.5299   1.1774  -1.2816 118.6341  53.4107  66.7141
      84  -4.3636   2.0958  -0.4183 119.3920  52.6309  66.2262
      85  -4.6251   1.0183  -1.0808 118.0776  53.9514  66.3010
      86  -4.8462   0.0537  -0.5145 119.0141  55.3037  66.1312
      87  -4.7756  -0.4826  -0.7272 119.4441  55.3272  66.2970
      88  -4.7399  -0.7101  -0.6436 119.1299  55.9152  66.6606
      89  -4.6237  -0.3634  -1.2665 118.8370  55.1447  67.6087
      90  -4.3884  -0.8090  -1.7735 118.3080  54.8498  69.0286
      91  -4.0281   0.2525  -2.7117 117.7816  54.2766  70.0434
      92  -4.4835  -0.8071  -1.5098 117.8732  55.4396  69.3790
      93  -4.6886   0.1378  -1.3114 119.1408  53.9087  67.9027
      94  -4.6456  -0.3282  -1.4304 118.3653  53.2064  68.4502
      95  -4.2806   0.2946  -2.1517 118.2056  52.3481  68.5684
      96  -4.0606   1.1579  -2.3443 118.1666  50.9801  69.6943
      97  -4.3782   0.1124  -2.1766 118.1064  51.4646  70.7129
      98  -4.3902   1.4609  -1.4269 118.1315  51.9371  69.5482
      99  -4.4958   1.2168  -1.4976 119.6034  52.0080  69.8460
     100  -3.9322   0.3523  -2.7712 119.1733  53.4539  69.9578
     101  -4.3650  -0.0403  -2.0572 118.4943  52.9254  68.7357
     102  -4.1330   1.2683  -2.2771 119.3358  51.3614  68.6527
     103  -4.0168   1.6647  -2.0974 119.5800  51.3820  68.2489
     104  -4.3187   0.4202  -2.0694 120.1330  52.8607  67.8712
     105  -4.6766   1.0773  -0.5070 121.3710  51.2605  67.6230
     106  -4.5772   0.3078  -1.2387 120.5273  51.8839  67.6074
     107  -4.2823   0.9026  -2.0275 121.3443  51.7430  67.6506
     108  -4.1186   0.8544  -2.4175 121.0105  51.9703  68.2412
     109  -4.2266   1.7675  -1.5490 120.8366  50.8769  67.6942
     110  -4.3652   1.1352  -1.9089 121.0290  50.5549  68.6552
     111  -4.1775   1.1643  -2.1042 120.7733  50.5503  68.2945
     112  -3.7017   1.7011  -2.4478 121.0192  50.7097  68.4878
     113  -3.5275   2.3280  -2.3783 120.9156  50.7615  68.6050
     114  -3.9030   1.8967  -2.0565 119.6367  50.0904  68.9051
     115  -4.5224   0.8268  -1.7050 119.3173  51.1094  69.2408
     116  -4.4754   0.7029  -1.3483 118.9590  51.0017  67.8297
     117  -4.3416   1.1754  -1.7014 118.7368  49.8022  68.5242
     118  -4.5640   0.8114  -1.4341 117.9319  50.3763  69.1593
     119  -4.2661   0.8729  -2.0945 118.1298  50.3212  69.5447
     120  -4.2357   0.8433  -2.1843 117.6856  49.9015  68.9813
     121  -4.3711   0.4112  -2.0749 116.4000  50.6361  69.2253
     122  -4.4491   0.4330  -1.6923 116.2651  50.3628  68.5758
     123  -4.6178   0.5364  -1.3729 117.9954  49.5348  68.1739
     124  -4.5437   1.1812  -1.2771 118.2711  49.4844  68.9624
     125  -4.2358   0.8352  -2.2750 118.2713  49.7807  68.6141
     126  -3.8540   1.7631  -2.0286 119.3470  48.7761  68.4618
     127  -3.9452   2.0947  -1.7562 120.2704  49.4477  68.7122
     128  -4.2787   1.8479  -1.2417 120.3295  50.1226  68.1328
     129  -4.0388   1.6293  -2.1005 119.2657  50.1476  69.0218
     130  -3.7829   2.0741  -1.9348 119.8315  50.2689  68.9115
     131  -4.2677   2.0659  -1.1294 119.5734  50.4784  68.6069
     132  -4.2491   2.1956  -1.0174 118.8671  50.7322  68.6243
     133  -4.2709   1.1567  -1.8381 118.8686  51.5603  69.1928
     134  -3.9277   1.5336  -2.1761 118.5476  52.1709  69.1144
     135  -4.6481   0.7833  -0.9128 120.7206  51.4199  67.8831
     136  -4.3143   1.6156  -1.3564 120.4817  50.6894  68.1050
     137  -4.0927   1.9822  -1.6075 120.5649  49.6538  68.2144
     138  -4.4437   1.3620  -1.3581 120.9978  51.5286  67.1793
     139  -4.3980   1.7852  -0.9654 121.8603  51.3184  65.8678
     140  -4.2935   1.9108  -1.0008 120.2606  51.5441  66.8278
     141  -4.1350   2.4266  -0.8692 121.5316  50.9202  67.2702
     142  -3.9769   2.6848  -0.2210 121.4076  50.0905  65.9723
     143  -4.5501   1.4794  -0.4417 121.5016  51.2086  67.0859
     144  -4.5700   1.3338  -1.0197 121.5399  50.7011  67.3690
     145  -4.4197   1.9643  -0.5193 122.1105  49.8110  66.9553
     146  -4.3899   2.0749   0.0391 121.7083  50.4478  67.0261
     147  -4.6989   1.4000  -0.0092 121.7828  50.6745  67.2625
     148  -4.4348   1.8521  -0.6007 122.1588  50.2691  67.1976
     149  -4.6488   1.5061  -0.3490 122.9323  51.2900  65.7464
     150  -4.6136   0.9869  -0.5209 121.4040  51.1861  66.3794
     151  -4.6650   1.2860  -0.5212 122.3166  51.4135  65.6640
     152  -4.8484   0.5366  -0.4641 121.9499  50.5953  66.3275
     153  -4.6139   0.9432  -0.7184 122.0582  50.3039  66.5916
     154  -4.7937   0.2957  -0.7143 121.0872  51.2948  66.4456
     155  -4.8318   0.5506  -0.3789 121.5118  51.3888  66.3059
     156  -4.8622  -0.3831  -0.2796 120.1157  51.5443  65.9841
     157  -4.8979   0.0280   0.1273 120.9902  52.1019  65.7281
     158  -4.7404   0.1519  -0.6299 121.0325  52.2427  65.1021
     159  -4.6019   0.9383  -1.2560 120.7234  51.6603  66.2694
     160  -4.4461   0.9939  -1.7735 119.7435  52.1066  66.8860
     161  -4.6228   1.2526  -0.4575 121.0788  51.7886  66.7653
     162  -4.7155   0.6159  -0.5178 121.5215  52.7120  66.7027
     163  -4.2983   2.1899  -0.3605 121.5599  51.6295  66.6600
     164  -4.7095   0.3580  -1.3357 121.2306  52.8423  68.0602
     165  -4.7479  -0.1984  -0.9904 119.4173  53.5050  67.3886
     166  -4.2095   0.3313  -2.1863 118.9197  53.5341  68.0556
     167  -4.3525  -0.3432  -1.9989 117.7593  54.8955  68.4222
     168  -4.6396  -0.2842  -1.5603 118.5262  54.3730  67.9787
     169  -4.4190   0.9211  -1.8543 119.7554  53.8825  68.1231
     170  -4.5456   0.4205  -1.7813 119.0747  54.3452  68.1363
     171  -4.4101   0.7431  -1.8998 118.2055  53.5426  69.3452
     172  -4.2755   0.5700  -2.1351 118.0869  54.6397  69.2333
