#Frame                                               Vec_00005
       1  -0.9301  -1.2429  -1.3804  75.8932  59.8397  40.6677
       2  -0.9401  -1.3599  -1.0577  76.3803  60.1680  40.5064
       3  -0.9119  -1.2898  -1.1427  76.4766  60.4201  40.2708
       4  -0.8161  -1.4814  -1.2220  76.1079  60.4678  39.3079
       5  -1.0860  -1.4375  -1.0374  76.6929  60.7978  40.0044
       6  -0.8894  -1.3413  -1.3985  76.0541  60.5554  39.7723
       7  -0.8436  -1.2755  -1.2974  76.1952  60.4596  39.4435
       8  -0.6042  -1.4875  -1.1888  75.9851  60.3457  39.0638
       9  -0.9766  -1.2906  -1.2255  76.3163  60.3905  39.0639
      10  -0.9964  -1.3989  -1.1735  76.9082  60.2318  38.8924
      11  -0.9774  -1.3067  -1.0030  76.5258  60.0527  38.9282
      12  -0.7667  -1.5151  -1.1320  76.6299  60.2553  38.8150
      13  -1.0458  -1.2953  -1.2265  76.5588  60.5437  38.9323
      14  -0.7526  -1.4648  -1.0882  76.0540  60.5617  38.7429
      15  -0.8768  -1.4217  -1.2649  76.3513  60.0126  38.9651
      16  -0.8311  -1.4143  -1.1786  76.3998  60.2656  39.3647
      17  -0.8674  -1.3880  -1.2754  76.1021  60.5357  39.1836
      18  -1.1122  -1.3250  -1.1220  76.3546  60.5012  39.7942
      19  -0.8769  -1.3530  -1.1246  75.6095  60.3122  39.4861
      20  -1.0339  -1.3170  -1.2779  75.4631  60.6645  39.4307
      21  -0.7995  -1.5723  -1.0957  76.1861  60.5356  39.2490
      22  -0.9668  -1.4920  -1.1090  76.1084  60.4465  38.9851
      23  -0.9478  -1.4675  -1.1162  76.4676  60.2989  38.7180
      24  -0.7476  -1.5689  -1.0254  76.5088  60.5935  38.8884
      25  -0.9369  -1.3168  -1.1444  76.6338  60.2857  38.9137
      26  -0.7348  -1.5268  -1.0839  76.7719  60.6041  38.6265
      27  -0.7089  -1.5574  -0.9529  76.5072  60.8845  38.9284
      28  -0.9360  -1.4286  -1.0890  75.8438  60.4758  38.6213
      29  -0.9284  -1.5159  -1.1449  76.5668  60.4428  39.1139
      30  -1.0589  -1.4502  -0.9463  77.4807  60.8953  38.8494
      31  -1.1570  -1.3260  -0.9798  77.0126  60.9166  39.1844
      32  -0.9702  -1.5631  -0.9692  76.7813  60.6820  39.2440
      33  -1.1617  -1.2984  -0.9545  76.6836  60.5357  39.2261
      34  -0.9773  -1.4089  -0.9165  76.9577  60.6363  38.9330
      35  -0.7948  -1.5280  -1.0517  76.6145  60.3590  38.7727
      36  -1.0511  -1.3896  -1.0522  76.9319  60.6062  38.8825
      37  -0.8512  -1.5183  -0.9857  77.0013  60.8607  39.0478
      38  -0.8348  -1.5855  -0.8609  76.5428  61.1437  39.0098
      39  -1.0725  -1.3936  -0.9124  76.6666  60.4215  38.8277
      40  -1.0018  -1.5673  -1.0729  76.7789  60.5404  39.5053
      41  -1.0407  -1.3903  -1.0788  76.6068  60.4163  39.3201
      42  -1.0272  -1.4288  -1.0572  76.2399  60.3641  39.7659
      43  -1.1352  -1.3134  -1.0682  76.5038  60.5074  40.0205
      44  -0.8015  -1.4428  -1.1288  76.5758  60.5453  40.0676
      45  -1.0028  -1.5043  -0.9049  76.5506  60.3306  39.7778
      46  -1.2633  -1.3672  -0.9520  76.6785  60.5963  39.0941
      47  -1.0655  -1.4789  -0.9413  76.7890  60.4078  39.1714
      48  -0.9210  -1.5879  -0.9497  76.7515  60.4432  39.1329
      49  -1.0154  -1.2956  -1.0724  77.1406  59.8922  39.2313
      50  -0.9520  -1.4438  -1.0867  77.1688  60.1048  38.8355
      51  -1.0350  -1.5261  -0.9267  76.8334  60.4873  39.3420
      52  -0.9933  -1.3604  -1.0784  76.6195  60.1971  39.3309
      53  -0.8668  -1.2878  -1.1376  76.4803  60.1984  38.9833
      54  -1.0572  -1.4576  -1.0463  77.0192  60.4058  39.2130
      55  -1.1257  -1.4170  -1.0733  76.5699  60.5174  38.4325
      56  -0.9371  -1.4463  -0.9924  76.7989  60.5177  38.6318
      57  -1.0462  -1.2706  -1.0761  76.3526  60.5852  38.0576
      58  -0.8801  -1.3276  -1.1940  76.7509  59.9433  38.4011
      59  -1.0213  -1.3310  -1.1405  76.4901  59.9522  38.1411
      60  -1.1405  -1.3628  -1.1286  76.6184  60.1493  38.8252
      61  -0.9340  -1.3965  -1.1125  76.5063  60.3981  38.6084
      62  -0.9879  -1.3710  -1.1574  76.4714  60.1530  38.9463
      63  -1.0790  -1.3599  -1.0143  76.3297  60.2036  38.6714
      64  -1.0474  -1.3185  -0.9745  75.7930  60.0762  39.0995
      65  -0.8543  -1.5163  -1.0288  75.9217  60.3206  38.6920
      66  -1.0333  -1.4259  -1.0516  75.9438  60.3148  38.7369
      67  -0.8673  -1.4599  -1.0021  75.7163  60.8092  38.4414
      68  -1.0622  -1.5198  -1.1085  75.6396  60.6138  38.9107
      69  -1.0087  -1.4417  -1.0635  76.0272  60.6009  38.5220
      70  -0.8828  -1.4959  -1.0408  75.8451  60.6653  39.0346
      71  -0.9101  -1.4802  -1.1563  75.6932  60.4231  39.2438
      72  -0.8643  -1.3662  -1.0424  75.4381  60.3488  38.3439
      73  -0.9102  -1.4457  -1.0371  75.3314  60.3264  38.6211
      74  -1.2137  -1.3740  -0.9464  75.6977  60.4163  38.3731
      75  -1.0068  -1.2715  -1.1782  75.3021  60.1891  38.3590
      76  -0.9819  -1.4501  -1.0633  75.4658  60.2707  38.5727
      77  -1.0580  -1.3745  -1.0106  75.8455  60.1377  38.0932
