#Frame                                               Vec_00003
       1 -12.0570 -58.7998  -4.8958 122.5790 111.2998  71.5716
       2 -10.5560 -58.7811  -5.3994 121.6018 110.5200  70.7015
       3 -10.2558 -58.9502  -5.9684 121.3175 111.9872  71.6497
       4  -9.1037 -57.6843  -6.4693 120.8662 111.0865  72.0756
       5  -8.6133 -56.5068  -6.3763 121.2479 110.1913  71.9520
       6 -10.2910 -55.6740  -6.1736 122.3914 108.6672  71.9753
       7  -9.6736 -57.7196  -6.8141 122.6858 110.2025  72.5294
       8  -9.1826 -57.4721  -8.1261 121.9027 110.0401  73.0256
       9 -10.0433 -58.9469  -7.4324 123.0885 110.8632  72.6198
      10 -13.1258 -57.5346  -6.3335 125.2930 110.0749  71.9575
      11 -11.9345 -56.2595  -7.3836 124.9108 109.1680  72.8533
      12 -11.0396 -58.5946  -7.9761 123.0702 110.6446  73.0176
      13  -8.8563 -59.1421  -6.0244 121.7462 110.8546  72.3380
      14  -8.1273 -56.7483  -5.7232 120.5810 110.1176  72.0872
      15  -7.9042 -57.1391  -6.6800 120.5989 110.4708  72.8484
      16  -7.7779 -57.4401  -6.1231 121.3697 111.0644  72.1215
      17  -8.1397 -54.8666  -6.0299 121.7496 109.2735  72.0063
      18  -6.2747 -56.2041  -7.4138 120.4138 110.1740  72.9721
      19  -6.1894 -54.7995  -6.7880 119.9767 109.0329  72.8241
      20  -4.1830 -53.9474  -8.1036 118.7683 108.9057  73.0469
      21  -4.6376 -52.9186  -7.5022 118.5080 107.2157  73.3593
      22  -4.2782 -54.6457  -7.2724 117.7872 108.5589  73.0837
      23  -4.7430 -53.5817  -8.5535 118.6843 107.7123  73.6356
      24  -3.1823 -51.8973  -8.3509 117.7954 106.5322  73.7091
      25  -3.0675 -52.5353  -8.1096 118.1573 106.4749  73.3752
      26  -0.1651 -53.0399  -7.9542 116.4021 105.9784  72.6397
      27  -1.6673 -52.1780  -7.3531 117.5684 105.8496  72.7367
      28  -1.8272 -52.1365  -7.5735 116.8515 105.3387  73.2409
      29  -0.2586 -52.3831  -7.4153 115.6511 106.0477  73.1191
      30   0.5845 -50.3269  -8.4723 115.5340 104.1675  72.6884
      31   0.0106 -50.8548 -10.0414 115.9325 104.4115  73.5202
      32   1.4239 -50.9964  -9.6388 114.7240 104.0158  73.4397
      33   0.4849 -52.2561  -9.2590 116.3917 104.6912  72.7706
      34   0.3389 -53.9235  -9.4173 115.6995 106.4281  73.2344
      35  -0.0789 -53.5334  -8.3175 116.2114 105.8644  72.8124
      36   0.0675 -50.4195  -8.0661 115.9643 103.4976  72.2404
      37   0.0804 -52.7825  -7.7638 115.5742 105.3925  71.9232
      38   2.2370 -52.3488  -9.0943 114.3368 104.9693  73.2769
      39   0.6137 -53.0663  -9.5031 115.8108 104.8320  73.2451
      40  -1.9848 -53.3288  -9.5628 117.7722 105.5322  73.2243
      41  -2.5350 -54.1913  -9.5964 118.6096 105.7221  73.4602
      42  -2.5461 -53.7516 -10.0027 119.0432 106.1864  73.7102
      43  -3.6941 -55.8784  -9.7869 119.2793 107.6031  74.4215
      44  -3.2708 -56.3005  -8.7105 119.0918 108.1311  73.0162
