#Frame                                               Vec_00002
     140   0.5533   0.7329  -4.7472 115.1479  50.7753  66.8369
     141   1.4824   0.3983  -4.6046 114.3249  50.6014  66.9476
     142   1.4896   0.0246  -4.6112 114.4528  51.9135  67.3124
     143   0.7149  -0.3326  -4.6805 113.9113  51.9587  68.4612
     144   1.6573  -0.8324  -4.5261 113.2360  53.2293  67.0127
     145   1.4385  -0.7560  -4.5723 114.6073  52.7220  67.7777
     146   1.0332  -0.5915  -4.7392 114.5958  52.3480  66.2480
     147   0.9565  -1.3771  -4.5528 114.4796  53.2823  67.0249
     148   1.0228  -1.2010  -4.5627 115.0354  52.5163  66.7898
     149   0.2428  -1.0810  -4.6683 115.7022  52.7183  66.6112
     150   0.3511  -0.2628  -4.8369 115.6306  51.7121  67.5059
     151   0.7012  -0.2391  -4.7634 115.9840  51.5946  67.4887
     152   0.7254   0.2428  -4.8618 115.8466  51.7468  68.0507
     153   0.2783   0.1961  -4.8192 115.5523  51.2862  67.8524
     154   0.3212  -0.8605  -4.7501 116.4806  53.3436  67.0456
     155   0.9453   0.0255  -4.7287 115.2796  51.5794  68.5182
     156   0.0599  -0.2905  -4.9098 116.6487  51.9282  67.9650
     157   0.7016  -0.4603  -4.7455 115.8710  52.8932  67.2339
     158   0.8027   0.0810  -4.7760 115.7390  52.0309  67.4280
     159   0.7600  -0.2141  -4.7502 115.9311  52.7646  68.3519
     160   0.5785  -0.8770  -4.6721 115.7198  52.5662  67.7671
     161   0.1208  -0.1430  -4.8336 116.7836  52.2299  68.8631
     162   0.0053  -0.5146  -4.8413 116.7270  52.7351  67.9134
     163  -0.3457  -0.9059  -4.7412 116.9572  52.8777  67.7027
     164   0.2985  -0.0919  -4.8436 114.9519  52.2398  68.4201
     165  -0.5184   0.2426  -4.8750 116.4971  51.5384  67.9821
     166   0.0578   0.5011  -4.7599 115.3264  51.9206  69.0939
     167  -0.6228  -0.7044  -4.8476 116.8000  53.0617  68.4544
     168  -0.6517  -0.5980  -4.7667 116.3521  52.3554  68.1480
     169  -0.9985  -0.1709  -4.7007 116.7302  52.8320  67.8386
     170  -1.0840   0.1630  -4.7213 116.7886  51.9653  68.6264
     171  -1.4117  -0.5525  -4.5818 117.0717  52.2473  68.3382
     172  -0.3767  -0.8874  -4.7543 116.3056  52.0494  67.0886
     173   0.7481  -1.1263  -4.6749 115.4185  53.5860  66.8729
     174  -0.4309  -0.5231  -4.8031 116.2575  52.4890  67.7380
     175  -0.6986  -1.0895  -4.6769 115.8188  53.4968  68.4540
     176   0.3942   0.0926  -4.8154 115.1866  52.6101  68.4046
     177  -0.6785  -0.5015  -4.8087 117.0178  52.6324  68.4412
     178  -0.5528  -0.1764  -4.7670 117.2051  52.2621  68.8317
     179  -1.1403  -0.0280  -4.7520 117.6264  51.9383  68.1057
     180  -1.1680  -0.5006  -4.6704 117.6894  52.4362  67.8234
     181  -0.9323   0.1713  -4.7997 117.2473  51.8940  67.8162
     182  -0.3978  -0.2483  -4.8389 116.1446  52.5907  68.9128
     183  -0.4675   0.0126  -4.8634 116.2478  52.1393  68.6045
     184   0.4184   0.3137  -4.8160 115.4012  51.8064  68.7257
     185   0.2657   0.0246  -4.8355 115.1966  53.1158  68.5429
     186   0.2685   0.9768  -4.7261 114.9081  52.5033  70.0229
     187   0.1618   0.4790  -4.7669 115.2552  52.4120  67.9732
     188   0.3579   0.1841  -4.7889 115.3558  52.2537  68.4634
     189   0.2054   0.1370  -4.7795 115.8559  52.6614  68.1262
     190  -0.1156   0.7075  -4.8851 115.5914  52.0104  68.9925
     191   0.7126  -0.1005  -4.7312 115.3713  53.3166  68.0023
     192   0.0884  -0.9038  -4.7492 115.4354  53.6854  67.5647
     193  -0.4752  -0.9183  -4.6563 115.9169  54.4979  67.7897
     194   0.5858  -0.1445  -4.7709 114.9481  53.9072  67.9904
     195   0.2357  -0.6461  -4.7644 115.4206  54.4953  68.2802
     196   0.9154  -0.8635  -4.5859 115.0300  53.8725  68.8659
     197   0.5826  -0.8323  -4.7442 115.5566  54.5972  68.5324
     198   0.2719  -0.3568  -4.8227 115.6724  54.0245  69.0645
     199   0.2578  -0.8074  -4.7419 115.7552  54.5915  67.9964
     200  -0.2713  -0.8436  -4.7827 115.8505  54.4024  67.9000
     201   1.1227  -0.5111  -4.6589 114.3039  54.2675  68.6747
     202   0.6125  -0.8283  -4.6389 114.1338  54.2160  68.8841
     203   0.5773  -1.1548  -4.7006 115.1163  54.6070  68.6520
     204   0.3769  -0.5827  -4.7776 114.7396  54.5702  68.2313
     205   0.8993  -0.7946  -4.6944 114.6991  54.1666  68.3087
     206   0.3647  -0.7472  -4.7929 114.8328  53.9166  68.2764
     207   1.1897  -0.7449  -4.6221 114.0651  53.5342  68.5232
     208   0.5002  -0.9387  -4.7454 114.7557  53.2116  68.6466
     209   0.4702  -1.7140  -4.5243 114.7139  54.6112  68.4159
     210   0.6630  -1.8480  -4.4356 115.0164  55.4573  68.8971
     211   1.1069  -1.5612  -4.4866 114.9996  55.6400  68.8187
     212   1.3010  -1.4225  -4.4810 114.6855  54.8946  68.0611
     213  -0.0220  -0.6481  -4.8662 115.5062  53.3980  68.8372
     214   0.1312  -0.5115  -4.8295 115.2495  53.5287  68.5456
     215  -0.1044  -0.4157  -4.8547 115.8265  53.7424  68.3130
     216   0.9313  -0.4815  -4.6235 114.6381  53.6574  68.8269
     217   0.7965   0.0219  -4.7804 115.5603  53.2502  69.2606
     218   0.0083   0.0279  -4.8525 116.1971  53.2912  69.1003
     219   0.4436  -0.0167  -4.8525 116.1933  53.0384  68.0104
     220   0.3489  -0.2852  -4.7858 116.1073  53.1964  68.9271
     221   0.4412  -0.2139  -4.7125 115.7412  53.5922  68.4797
     222   0.4560  -0.3543  -4.7842 115.8163  53.8562  68.7202
     223   0.8493   0.1871  -4.7901 115.3736  53.4834  68.9452
     224   0.3706  -0.1850  -4.8061 115.9153  53.8168  68.4768
     225   0.4136  -0.2188  -4.8509 115.9853  54.1419  68.6474
     226  -0.1032  -0.0416  -4.8115 115.6911  52.8541  68.7982
     227   0.4540  -0.6731  -4.7859 115.1136  53.7463  68.7216
     228   0.5327   0.1882  -4.7700 115.0084  53.5379  69.1350
     229  -0.2952  -0.9342  -4.7664 115.6865  53.9960  68.2706
     230  -0.0373  -0.2642  -4.9318 115.6037  53.1604  68.6115
     231   0.0846  -0.8994  -4.7581 114.8621  53.8668  68.5321
     232   0.5338  -0.5901  -4.7918 115.7609  52.7775  68.8334
     233   0.1394  -0.2480  -4.8948 115.2608  51.9476  69.1234
     234   0.9634  -0.8944  -4.7005 113.7110  53.3360  68.4817
     235   0.7883  -1.0456  -4.6129 114.1472  53.5755  67.9435
     236  -0.0943  -0.7961  -4.7330 115.1071  52.8749  68.2534
