#Frame                                               Vec_00002
     783  54.8430 -62.8785  -6.3683  61.3009 115.6141  67.7244
     784  55.8092 -62.6760  -5.1106  59.7041 115.2365  67.0232
     785  54.5999 -62.1707  -6.3718  60.4315 114.3295  68.1162
     786  57.0658 -59.6358  -5.9616  58.3329 112.2544  68.3344
     787  57.1839 -61.0268  -6.2935  58.4383 113.1203  68.1301
     788  57.3972 -61.3217  -7.4992  58.7870 112.8181  69.4712
     789  57.4737 -60.6467  -7.4706  58.2748 112.2110  69.1023
     790  57.3182 -60.4056  -7.4872  58.7290 112.1028  68.7497
     791  56.1599 -60.0313  -6.3582  59.0986 111.9529  68.0649
     792  56.8798 -59.9722  -7.0217  59.1252 112.0313  69.1107
     793  57.5480 -60.8822  -6.6137  58.6044 112.9193  68.5548
     794  56.6489 -60.3730  -4.5253  58.5984 112.4228  67.8448
     795  55.4148 -61.2004  -6.3248  59.4891 113.8026  69.5043
     796  54.7833 -59.7999  -5.2784  59.9885 111.7539  68.4667
     797  56.0090 -59.6308  -6.7724  59.3436 111.6631  69.6476
     798  53.9062 -59.2636  -7.9680  61.4255 111.5913  70.4014
     799  54.6365 -59.1244  -8.9593  61.3685 111.0085  70.9634
     800  53.3615 -59.2361  -8.7226  62.1403 110.8641  71.2336
     801  51.6377 -58.4553  -8.0053  63.6444 109.5562  70.7716
     802  53.6717 -59.4958  -7.3434  62.1614 110.9812  70.3762
     803  54.0650 -61.0276  -7.1952  62.3617 112.0857  70.1868
     804  53.5667 -59.1215  -6.7875  61.9833 110.2341  69.8712
     805  54.4340 -57.7316  -6.7522  60.9243 108.5886  69.4554
     806  52.2603 -58.2737  -8.2194  62.5152 109.4684  70.7082
     807  51.4289 -57.8884  -9.8527  63.6091 109.6304  71.7273
     808  51.8757 -56.7412  -8.9920  63.0425 108.3604  71.3850
     809  53.1705 -56.6393  -8.6530  61.1977 108.4149  70.9666
     810  53.1335 -55.6462  -7.9389  61.5324 107.8159  70.6503
     811  53.2057 -55.1376  -7.8787  61.9723 107.2984  71.6075
     812  53.1191 -55.4938  -7.9405  61.8519 107.7973  71.5146
     813  53.8996 -55.3629  -7.2576  60.7909 107.4269  70.8548
     814  53.9926 -55.8374  -6.7105  61.2248 107.8550  70.7811
     815  54.5625 -54.8213  -7.1318  60.8634 107.4429  71.1626
     816  54.2475 -55.6969  -7.9858  61.0708 108.9789  71.3053
     817  54.1497 -57.5581  -6.6224  61.4985 110.3426  70.4948
     818  52.9653 -57.5192  -8.4188  62.7981 110.6394  71.7201
     819  52.1740 -57.6252  -7.0283  64.0240 110.6245  70.8577
     820  52.5049 -60.0578  -5.7899  63.2507 112.6160  69.5758
     821  54.2857 -58.8128  -5.8584  62.2068 112.1866  70.1658
     822  56.2359 -59.5517  -4.7178  59.9724 112.7614  69.3658
     823  53.4358 -56.5776  -4.8283  62.8625 110.3831  69.5039
     824  53.3420 -58.1418  -3.9958  62.7608 112.1945  68.7541
     825  52.6341 -55.8919  -6.0939  63.8064 109.9552  69.4790
     826  53.0274 -56.9340  -5.8030  63.1970 110.2069  69.6111
     827  52.7811 -58.3940  -5.9588  63.5027 111.1189  69.5030
     828  52.6738 -56.8225  -6.8237  63.6931 110.3346  70.3968
     829  52.9699 -56.9149  -6.5579  63.4685 110.3658  70.0752
     830  53.2646 -57.6916  -7.3202  62.1997 110.6969  70.2593
     831  53.0934 -57.3654  -6.7366  63.3963 109.9186  69.8701
     832  52.9318 -56.0262  -5.9844  63.2497 109.6163  70.1898
     833  52.1729 -57.8172  -6.3251  63.7197 110.5591  70.0190
     834  52.5143 -57.5567  -6.7323  63.1322 110.5880  70.0589
     835  52.2644 -55.3396  -6.0680  63.0191 108.6485  69.5671
     836  51.7437 -55.0654  -7.0240  64.0854 108.4837  70.5507
     837  54.2186 -55.9215  -6.3370  62.2620 109.2787  70.1263
     838  53.3175 -57.1729  -7.4249  63.0467 109.6425  70.7625
     839  52.2808 -55.6324  -6.4207  63.2819 108.6467  69.7205
     840  52.5212 -56.8132  -7.7892  63.0726 108.9275  70.6770
     841  53.1051 -56.6299  -7.0074  62.7539 109.0168  70.3169
     842  54.1285 -55.3520  -6.8528  61.4113 107.7676  70.2669
     843  54.2431 -58.0488  -7.0722  62.0558 110.0727  70.3020
     844  53.6764 -57.1210  -6.3194  62.0578 108.8652  70.6314
     845  53.9221 -57.4929  -6.5572  62.1153 109.2499  70.7272
     846  53.1328 -57.1799  -6.9170  62.2063 109.1944  71.3088
     847  53.3296 -57.8467  -8.2152  62.7259 109.2256  71.8768
     848  53.4700 -59.6710  -7.0787  62.4675 110.8594  71.5672
     849  52.7598 -58.7679  -6.5124  62.5090 109.5699  71.0728
     850  52.2818 -58.0116  -7.5815  63.1868 108.6140  71.7568
     851  53.1724 -56.6656  -7.5279  62.8025 107.1909  71.2178
     852  51.8354 -56.9495  -7.8101  63.5108 107.5937  71.8994
     853  53.1488 -56.8074  -7.7813  61.9107 107.5197  71.8282
     854  52.4768 -55.7370  -7.3325  62.9473 106.6923  71.5291
     855  51.8916 -56.2200  -8.0965  63.4424 107.5409  71.6357
     856  51.9477 -55.8741  -7.1044  62.9427 107.5199  70.9071
     857  51.1308 -56.8433  -7.3746  63.8334 108.1821  70.8463
     858  50.2749 -57.1187  -6.1221  64.3699 108.7070  70.7644
     859  50.5788 -55.1799  -6.8452  63.7854 107.0877  71.0247
     860  50.7436 -55.0027  -8.1741  63.5014 107.1815  71.6420
     861  49.4554 -54.8157  -7.2619  64.8645 107.3517  71.5728
     862  50.0856 -53.9728  -7.2423  63.8922 106.1201  71.6889
     863  50.7439 -56.0896  -7.1774  64.2439 108.1563  71.1342
     864  51.4668 -56.7247  -6.8053  63.6205 108.7690  70.9355
     865  49.1383 -54.8473  -7.5427  64.7274 107.2288  71.6795
     866  48.3028 -56.3408  -7.6425  65.8463 108.2816  71.4436
     867  48.5799 -54.5750  -6.1025  66.0683 106.4062  70.6970
     868  48.8717 -53.5562  -5.5676  65.2502 105.6964  70.3077
     869  49.0414 -54.8749  -6.1669  65.3321 106.2597  69.9190
     870  47.6980 -54.4978  -7.8871  66.4011 105.9315  71.1226
     871  49.6085 -53.9371  -5.9528  64.5533 105.8557  70.1599
     872  49.2785 -53.8832  -6.6855  65.1238 105.2057  70.9119
     873  47.4056 -53.5064  -5.5980  66.5521 105.3996  70.2543
     874  47.6797 -53.0635  -5.1713  65.8278 105.1243  70.1632
     875  47.1294 -51.3790  -6.4275  66.7388 103.6791  71.2411
     876  47.3519 -51.5951  -6.7009  66.5323 103.9836  70.9641
     877  48.5005 -51.4694  -8.2184  65.8770 102.6972  71.3609
     878  48.6699 -51.6097  -8.2903  65.8648 103.1629  71.9480
     879  50.0585 -52.3708  -6.8327  64.9739 104.4751  70.5681
     880  50.0717 -53.9434  -7.0756  64.9510 105.9624  70.9771
     881  50.6424 -54.0857  -6.3400  64.3110 106.4152  70.7448
     882  50.2617 -53.6597  -6.7810  65.0825 105.6300  71.0990
     883  49.8564 -52.4582  -6.9126  65.7420 104.4456  71.2219
     884  50.6052 -54.1627  -6.0514  64.3921 105.8477  70.3086
     885  51.4963 -52.3487  -6.1676  63.3261 104.6017  70.7305
     886  52.3348 -52.8621  -7.4330  63.1794 104.8989  71.6341
     887  50.9300 -51.7074  -8.0754  63.5466 104.3100  71.9182
     888  50.8357 -51.3098  -6.1280  64.0047 104.1249  71.1114
     889  50.2290 -52.3422  -5.8108  64.1489 104.8859  71.0028
     890  49.9743 -50.6868  -6.6291  64.9070 103.2685  71.6905
     891  48.8192 -51.7619  -5.5333  64.8168 103.9833  70.5043
     892  50.1788 -50.9165  -5.2221  64.3339 104.2732  70.6142
     893  49.7287 -54.0930  -5.5165  64.3487 106.0409  70.3356
     894  47.1515 -53.6475  -4.5269  66.6631 106.4381  69.8260
     895  48.4388 -54.0382  -6.0292  66.2981 106.1223  70.7572
     896  47.8754 -54.1494  -5.8701  66.4840 106.8408  70.5182
     897  49.5490 -52.2422  -4.8556  65.1740 104.9019  69.4251
     898  50.0973 -52.6098  -5.4452  65.0479 105.4425  69.8518
     899  50.3279 -53.0668  -5.0485  64.3842 105.5980  69.5489
     900  51.6370 -53.6003  -5.9912  63.2143 105.4031  69.9714
     901  51.9306 -53.5422  -5.8396  62.9998 105.2476  69.9083
     902  49.6580 -53.0897  -6.2702  64.2916 105.5821  70.4932
     903  50.0197 -51.6667  -6.4204  64.4267 104.0663  71.0691
     904  49.8400 -53.0428  -6.6254  64.0930 105.1775  70.9867
     905  49.4593 -52.2412  -6.5911  65.4514 104.6256  70.4900
     906  50.3336 -52.9043  -5.9260  64.2130 104.7121  70.0135
     907  50.3181 -52.6652  -4.5486  63.4503 103.7327  69.2178
     908  49.9588 -53.2839  -6.0490  64.2630 105.2486  70.2831
     909  50.4282 -54.7818  -5.3823  63.6798 105.6347  70.0570
     910  50.7831 -54.8320  -4.8458  62.7445 105.5685  69.0782
     911  51.7857 -54.4871  -4.5003  63.2596 105.1993  68.8448
     912  50.8522 -53.8406  -4.8434  64.0676 104.2462  68.7339
     913  53.0970 -53.6509  -3.7300  62.0148 104.5494  68.8632
     914  51.0999 -53.8773  -5.3442  63.6425 104.5797  69.4737
     915  51.8526 -52.8423  -3.6492  62.2472 104.0457  67.9722
     916  51.8738 -53.5359  -4.6856  62.5013 104.8749  68.9672
     917  52.6248 -52.2569  -6.5279  62.2232 103.7942  70.2293
     918  52.3722 -52.8363  -7.8300  62.0777 104.8129  71.0995
     919  52.3572 -54.5028  -8.0007  62.1846 106.3106  71.1217
     920  51.4663 -55.7741  -8.0173  62.9127 106.9701  71.2925
     921  52.1258 -54.6255  -6.9823  62.5589 105.9613  70.9201
     922  50.9067 -56.8540  -7.6648  63.3055 107.7482  71.0511
     923  49.6017 -58.3400  -7.0845  64.4777 109.0379  70.3603
     924  50.0885 -58.9192  -7.2485  64.1917 109.6212  71.1455
     925  50.0181 -57.8418  -6.9302  64.6163 108.7599  69.9213
     926  50.0392 -56.7909  -7.7185  63.9575 107.4997  70.8026
     927  50.0312 -55.4113  -8.2961  64.5708 106.4892  71.0993
     928  50.3781 -55.7971  -6.6154  64.2392 107.8942  69.6191
     929  52.6439 -57.1659  -6.8251  62.6471 108.4804  70.0750
     930  52.2601 -57.9973  -6.4469  62.9039 109.0266  69.5042
     931  53.8864 -56.4249  -7.4155  61.7415 107.9303  69.7867
     932  53.9277 -55.4886  -6.5441  61.4569 107.3243  69.0462
     933  54.1038 -56.6156  -6.2320  61.3048 108.3834  68.6367
     934  52.9113 -56.9411  -4.4535  61.7693 107.6183  67.7872
     935  53.4282 -57.3032  -3.7028  61.4328 108.6012  67.6432
     936  54.8307 -59.5568  -4.6110  59.6823 110.4798  67.6184
     937  54.2432 -58.0805  -3.9833  59.8344 109.9695  67.4799
     938  53.4508 -60.1739  -4.8213  60.9549 111.6644  68.3209
     939  54.1658 -59.5197  -5.1640  60.3734 110.2877  67.7390
     940  53.4474 -58.8381  -3.9431  60.1802 109.5202  67.3815
     941  53.8748 -60.2187  -5.0542  59.9268 110.3557  67.5137
     942  54.1513 -61.1193  -3.7573  59.9968 111.5042  66.8951
     943  53.6812 -60.9545  -2.2714  60.2777 112.0928  65.3151
     944  53.0767 -62.0610  -2.2490  60.7956 113.4817  65.7040
     945  53.3238 -63.1494  -2.5102  61.1959 113.7688  66.0250
     946  52.3935 -64.2144  -3.2919  61.7722 114.1815  65.9643
     947  52.0090 -63.5607  -3.1451  61.9392 114.3327  66.4117
     948  52.3393 -62.8867  -2.6506  62.0737 114.0589  66.6753
     949  52.1799 -63.5732  -4.0110  61.7413 114.6278  67.0188
     950  51.8241 -63.3910  -3.7970  62.1085 114.7557  66.6845
     951  53.2434 -61.7847  -3.4800  61.4372 113.7624  66.3572
     952  52.7946 -62.8075  -3.6993  62.6078 114.5473  66.4735
     953  53.0833 -61.8150  -4.2008  62.2667 113.1719  67.5664
     954  53.0895 -61.9550  -5.8582  62.2377 112.9291  68.0734
     955  54.1791 -61.4337  -4.5732  60.6093 112.8971  67.4449
     956  52.8912 -61.9369  -3.7313  61.8548 113.2784  67.0551
     957  53.5424 -60.6252  -4.4429  61.2228 112.1335  66.8823
     958  52.6779 -60.4831  -6.5033  61.8930 112.2349  68.0476
     959  52.6129 -62.2181  -5.2190  61.7074 113.6416  66.8998
     960  52.9594 -60.9484  -4.5382  61.6960 112.9417  67.1817
     961  53.7587 -62.1272  -4.1336  61.0645 113.4737  66.2475
     962  53.8128 -62.6750  -4.6123  61.0823 113.9820  66.5532
     963  52.7229 -61.1281  -6.1559  62.4966 112.4128  67.6108
     964  53.7987 -62.0668  -5.7309  61.5880 113.7215  67.8455
     965  54.9289 -62.5907  -4.6180  60.9398 113.8345  66.9801
     966  54.5368 -63.1962  -6.0634  61.1837 114.3143  67.0825
     967  54.7638 -61.9975  -6.2423  61.1802 112.8069  67.0954
     968  55.0580 -60.9108  -4.4099  60.3062 112.0155  66.6154
     969  54.9282 -60.8393  -5.6315  60.2235 112.8923  67.4064
     970  53.5988 -61.0706  -6.2265  61.4282 112.5763  67.2798
     971  52.9853 -61.5477  -4.5493  61.4263 113.0703  66.3624
     972  51.1129 -61.3964  -5.1595  63.0414 113.2516  66.7847
     973  51.6891 -60.2843  -3.2009  63.1119 112.5596  65.0057
     974  52.2357 -60.6948  -4.5342  62.4759 112.8949  66.3413
     975  52.5956 -61.0994  -6.5836  62.5679 113.2535  67.1113
     976  52.3766 -59.8637  -5.7364  62.7520 112.3447  66.8447
     977  53.1157 -59.7721  -6.2998  62.0598 111.9863  66.8889
     978  52.7044 -60.3646  -6.4097  62.4897 112.4134  67.5508
     979  50.9490 -60.9791  -5.7476  63.7193 113.3696  67.3527
     980  51.9684 -60.4200  -5.4769  62.8009 112.1576  67.3318
     981  50.4068 -60.5504  -5.5725  63.8805 112.4832  67.8305
     982  51.8368 -60.2597  -6.0509  62.9388 112.3805  67.8426
     983  52.0785 -60.3809  -7.0584  63.1114 112.4072  68.1997
     984  52.3535 -58.5018  -7.7307  62.7548 111.4028  70.1734
     985  52.3537 -58.8080  -7.5304  62.9603 111.4141  68.6188
     986  53.0518 -59.0743  -6.5575  62.4155 112.2257  67.7601
     987  52.8779 -59.7612  -6.1513  62.5586 112.5410  67.7098
     988  53.7431 -59.6367  -5.8748  61.5879 112.0948  67.1526
     989  52.0985 -58.6674  -7.8951  62.5732 111.1785  69.0318
     990  52.4840 -58.5355  -7.0611  63.1994 111.5165  68.1518
     991  52.1239 -59.7085  -6.3646  63.2076 112.0479  67.6994
     992  51.6040 -59.7049  -8.7355  63.9975 112.0157  69.3491
     993  52.3337 -60.2505  -6.3686  62.8970 112.2234  68.4600
     994  53.6613 -58.5545  -7.5543  61.8834 111.4833  69.1231
     995  53.6329 -59.2364  -7.5217  61.8175 111.4919  68.8937
     996  53.4187 -59.0224  -7.4704  61.7847 111.3776  68.8031
     997  53.7361 -59.9275  -7.8825  61.3360 112.2893  68.9402
     998  53.6094 -58.8255  -7.1739  61.4504 111.2865  68.4959
     999  52.6441 -60.6076  -7.5597  62.7146 112.2226  69.2621
    1000  53.5137 -59.8758  -7.2478  61.8484 111.5988  69.2490
    1001  52.2341 -58.0149  -7.7050  63.0479 110.1004  70.2204
    1002  53.5451 -58.9512  -6.5457  62.3052 109.9909  69.0069
    1003  53.4168 -58.0416  -7.2177  62.4692 108.4467  69.0736
    1004  54.8485 -57.4229  -7.6690  61.4519 108.5812  69.3320
    1005  52.3020 -58.8477  -6.4436  63.0800 109.4836  69.0664
    1006  52.9610 -59.5155  -7.7719  62.5104 110.4717  69.2711
    1007  53.0430 -59.6893  -6.1996  62.3437 110.8063  68.6108
    1008  52.6462 -58.9814  -6.8286  62.8344 110.3752  68.3851
    1009  53.2247 -58.8744  -6.4680  62.3794 109.9172  68.3941
    1010  53.3681 -60.4802  -6.1162  61.7970 110.8494  68.8465
    1011  52.3453 -59.4543  -6.5995  62.6450 110.5879  68.5452
    1012  53.0101 -58.7997  -7.7005  62.4769 109.3538  69.0451
    1013  50.1806 -59.0431  -9.2102  64.1929 110.1193  70.1045
    1014  52.3895 -58.9821  -8.1545  62.3703 109.7482  70.0369
    1015  52.3044 -58.5846  -9.0974  62.7618 109.2311  70.7996
    1016  52.6907 -60.2760  -6.5204  62.0671 109.6845  68.7947
    1017  51.2364 -58.9786  -6.5168  62.8125 108.8400  69.2972
    1018  51.8318 -60.3416  -6.8724  62.6679 110.5521  69.2297
    1019  51.3458 -60.6811  -6.7665  62.7174 110.9488  69.6955
    1020  51.4797 -60.4995  -7.0327  63.4940 110.7139  68.9836
    1021  52.0058 -59.8738  -5.9892  62.4144 110.6450  68.4841
    1022  50.3993 -59.8990  -7.4885  63.6627 110.8776  69.0095
    1023  51.2320 -60.6949  -7.0782  64.1827 112.0071  68.0669
    1024  51.3235 -60.5116  -6.4552  64.4645 111.5951  68.6285
    1025  50.8111 -60.0360  -9.0396  64.2234 111.4284  69.3725
    1026  50.4741 -60.6263  -7.6628  64.9425 111.9168  69.0116
    1027  51.0656 -58.4527  -7.2933  64.1660 110.1809  68.6464
    1028  52.5171 -58.6605  -7.0343  63.0086 110.7004  68.2824
    1029  51.9183 -59.7936  -7.7319  63.6007 110.8307  68.7426
    1030  51.4225 -60.4600  -6.3664  63.4442 111.3095  67.6789
    1031  51.7554 -59.9781  -7.0460  64.0257 111.4255  68.2197
    1032  52.3354 -60.5751  -7.0579  63.4911 112.0393  68.0395
    1033  51.7845 -59.8723  -6.7903  63.6378 111.7190  68.0471
    1034  51.7142 -60.6536  -5.6533  63.7722 112.2523  67.4061
    1035  51.9291 -61.1197  -5.7128  63.8196 112.5866  67.5100
    1036  52.7878 -60.8616  -5.6373  63.0312 112.3051  67.7107
    1037  52.7226 -61.2092  -6.2733  63.7550 111.9354  68.3491
    1038  52.9901 -61.0628  -5.8623  63.2488 112.5718  68.2070
    1039  53.4292 -61.2020  -6.5488  62.4949 113.0803  68.8121
    1040  54.2298 -60.1225  -7.6301  62.3943 111.8241  69.4251
    1041  53.8352 -61.0463  -5.8178  61.6759 112.6658  68.2538
    1042  53.2556 -61.1851  -5.3409  62.6967 112.7765  67.9022
    1043  53.2996 -60.8324  -5.1656  62.6885 111.9463  67.5612
    1044  52.7878 -61.4463  -5.7321  62.6879 112.8228  67.8751
    1045  53.2298 -60.0927  -5.8937  63.0263 111.7663  68.0246
    1046  51.5700 -60.2817  -4.3228  64.1661 112.1307  67.6736
    1047  50.9554 -61.6017  -4.0787  64.4763 112.4645  66.8518
    1048  51.1724 -60.4260  -4.3986  64.3620 112.0164  66.7503
    1049  50.4322 -60.2318  -4.6543  64.3350 112.0017  67.5026
    1050  50.8988 -59.2900  -4.0387  64.7163 111.1864  66.6692
    1051  50.2296 -58.2908  -5.0189  64.9857 109.7477  67.8284
    1052  49.9904 -57.8932  -6.2570  65.6838 109.2466  68.2323
    1053  51.0987 -59.5472  -6.0085  65.0437 111.0650  67.7918
    1054  49.7946 -58.3689  -6.5953  65.6150 110.6532  68.2588
    1055  50.7694 -56.0403  -7.8193  65.5723 108.5541  68.8185
    1056  50.1837 -58.0791  -6.4608  64.8800 110.4091  67.9507
    1057  50.4142 -56.5540  -6.7302  64.8853 109.0055  68.6795
    1058  49.7029 -57.1596  -6.6490  65.6078 109.5542  68.7156
    1059  51.0584 -56.5242  -6.1431  64.8860 109.0134  67.8882
    1060  50.7542 -57.3597  -6.7029  65.5933 109.6794  68.3594
    1061  51.8212 -57.2236  -6.1613  64.9606 109.2509  68.7212
    1062  51.0291 -57.5729  -5.8807  65.8390 110.1685  68.2380
    1063  51.1268 -57.6757  -5.8397  65.0357 110.4002  68.3082
    1064  52.4237 -58.1802  -7.1940  64.3719 110.4071  68.7545
    1065  52.1356 -58.6474  -6.8494  65.1566 111.3842  68.4280
    1066  52.5906 -58.6941  -5.6170  63.3996 111.4165  67.6772
    1067  52.4658 -58.8967  -6.0391  63.5551 111.3166  68.1901
    1068  53.3768 -59.4401  -6.6324  62.8491 111.5779  69.0189
    1069  52.6926 -57.8501  -5.9558  63.3619 110.6471  68.1417
    1070  53.9044 -57.8701  -6.3943  63.4034 110.6644  68.3222
    1071  55.5509 -57.4647  -6.9733  61.6927 110.4059  69.1648
    1072  56.0166 -57.2656  -6.9354  61.1771 110.1783  68.4629
    1073  55.8376 -58.1093  -6.4519  60.8593 110.0515  68.2134
    1074  55.1783 -57.9997  -6.5276  60.9049 109.9714  68.4467
    1075  53.3917 -59.1923  -6.3754  62.5341 111.5986  67.4164
    1076  54.2652 -58.8432  -6.0949  62.2411 110.9344  67.9864
    1077  54.1766 -58.5558  -6.0084  61.7654 110.2937  67.6859
    1078  54.5876 -59.1645  -6.9361  61.5249 109.9779  68.0040
    1079  55.3652 -59.4932  -5.6769  61.5440 110.2941  67.2250
    1080  54.4959 -58.9356  -6.1567  61.4366 109.7335  67.9165
    1081  55.0883 -55.9586  -7.0801  61.4511 108.1416  68.5883
    1082  54.5961 -58.9845  -6.3530  61.8708 110.0956  68.2424
    1083  53.8166 -59.0816  -6.3167  62.4425 109.0711  68.5898
    1084  54.0215 -60.0928  -7.2151  62.5793 110.2516  68.4092
    1085  53.4226 -58.9130  -6.1350  63.1410 109.7742  69.2889
    1086  54.6509 -59.9245  -5.4158  62.0231 109.7041  69.0429
    1087  54.3049 -60.4994  -6.4905  62.7610 110.9320  69.1842
    1088  54.0342 -60.1675  -7.1408  62.6823 110.3532  69.4368
    1089  54.1880 -60.5215  -6.7109  62.7562 110.7855  69.2225
    1090  55.5600 -59.4226  -5.7449  60.9686 110.1392  68.5190
    1091  54.7841 -58.8393  -8.1231  61.3266 109.1529  69.6589
    1092  54.5662 -60.6627  -6.6054  61.7039 110.7108  68.6796
    1093  54.4732 -60.6940  -6.5115  62.3223 111.2990  69.0346
    1094  54.6636 -60.6612  -5.9849  62.5809 110.8580  69.3341
    1095  55.5727 -59.5936  -6.3758  61.2240 110.1915  69.0628
    1096  53.9973 -60.6857  -5.6691  62.3551 111.0431  68.5840
    1097  52.9900 -60.3102  -5.8269  62.8804 110.5345  68.4551
    1098  54.1237 -60.0256  -6.4185  62.3813 110.9051  68.7008
    1099  52.3614 -61.3455  -3.7478  63.3992 111.4484  68.0743
    1100  54.2244 -59.7807  -4.8390  62.2889 110.6984  68.2891
    1101  54.1911 -60.1196  -5.3269  62.2516 110.4652  68.2895
    1102  55.2040 -59.6425  -5.9040  61.6505 110.6261  68.6981
    1103  55.3192 -60.9921  -4.1845  61.6391 111.0107  68.0519
    1104  55.2229 -60.7133  -3.7723  61.4792 110.7009  67.3357
    1105  55.8485 -62.5839  -3.8803  61.6630 111.4120  67.1699
    1106  54.4506 -61.3517  -4.5091  62.5787 111.1097  67.9092
    1107  55.5530 -61.5932  -4.4944  61.7589 110.8275  68.3044
    1108  55.7924 -61.4434  -4.4656  61.9323 111.2436  67.5944
    1109  56.4855 -60.2639  -3.8735  61.1614 110.8752  67.3851
    1110  55.2514 -59.1996  -5.6391  62.9138 109.6775  68.2696
    1111  54.5887 -58.2901  -5.9847  62.1214 108.6539  68.3067
    1112  54.6682 -60.8409  -3.7308  62.4319 110.7313  67.1000
    1113  54.9001 -61.3506  -4.7662  62.3310 111.0578  68.1071
    1114  55.2817 -59.3888  -5.1290  61.8455 109.2162  68.3900
    1115  55.1305 -59.7578  -4.2789  62.3395 109.4567  67.8989
    1116  55.2354 -59.6746  -5.4948  62.2397 109.6520  68.3232
    1117  53.8351 -59.4170  -7.1849  62.8558 109.6538  69.1347
    1118  55.7105 -59.9138  -7.6010  62.0456 109.3171  69.2793
    1119  54.7043 -59.2233  -6.6376  62.7026 109.0606  68.3983
    1120  53.7355 -58.1483  -6.5518  63.3181 108.3036  69.1576
    1121  52.9540 -58.8469  -6.5454  63.7964 109.2041  68.2703
    1122  53.6773 -60.2658  -5.5218  63.1777 110.2663  67.7753
    1123  52.4634 -59.0300  -6.3806  64.1375 108.7564  68.5112
    1124  51.4632 -58.7965  -5.3712  65.5567 108.4244  68.0677
    1125  49.9615 -58.6311  -7.1422  66.7248 108.4574  69.0679
    1126  49.4571 -58.7622  -6.7166  66.5847 108.5617  69.6819
    1127  49.3102 -58.1493  -7.3905  67.5542 108.3051  70.1136
    1128  50.6555 -58.9640  -6.4804  66.7176 108.3985  69.7438
    1129  49.5936 -58.5376  -8.9648  66.8100 108.6793  71.4706
    1130  49.7248 -58.6446  -7.4892  67.4416 108.9292  70.8488
    1131  49.1771 -59.0278  -7.8304  66.9866 109.3808  70.7414
    1132  50.6972 -58.4394  -8.6421  66.0039 109.1831  71.4356
    1133  51.2965 -57.5208  -9.9503  65.4775 108.2837  71.6267
    1134  50.8321 -56.0243  -9.7233  66.2348 107.0168  71.7852
    1135  49.6141 -55.5321 -10.0392  66.8494 106.8533  72.2338
    1136  51.1067 -57.5810  -9.9130  65.7873 108.2575  71.6077
    1137  52.7813 -58.2163 -10.2666  65.6813 108.8327  71.8465
    1138  52.0349 -57.3004 -10.0919  65.7956 107.5684  71.3364
    1139  51.5639 -58.7873 -10.6799  66.2430 108.5007  71.2915
    1140  51.5024 -57.6034 -10.8733  65.9404 107.7989  71.3090
    1141  51.2537 -59.1701  -9.6665  66.4209 109.0151  70.3286
    1142  51.5318 -57.7981  -8.6518  66.4885 107.7918  70.1298
    1143  51.1847 -57.6332  -9.3059  66.4779 108.3026  70.4059
    1144  50.6019 -57.8824  -9.5423  66.7663 108.0213  69.9415
    1145  50.9347 -58.3455 -10.7659  66.7719 108.3922  71.0002
    1146  50.4822 -58.4288 -10.5473  66.7836 108.4903  70.9924
    1147  49.5681 -57.9546  -9.9949  67.2992 108.1127  70.4332
    1148  49.6555 -59.7858 -11.2707  67.1166 109.4003  71.3628
    1149  50.0491 -57.8654 -11.4740  66.6524 107.7936  70.9172
    1150  50.2484 -58.5314 -10.3462  66.4194 107.9779  70.9308
    1151  50.9071 -57.2190 -10.4250  66.0665 107.3933  70.5997
    1152  51.0756 -56.9807 -10.1909  65.5360 107.1402  70.7807
    1153  52.2674 -57.6395  -9.5397  64.9002 107.7769  70.6289
    1154  51.5558 -58.6985  -9.7310  65.1736 108.2954  70.6646
    1155  50.1506 -57.8102  -9.9931  66.4945 107.6107  70.7710
    1156  48.0119 -56.9150 -11.2571  67.8142 107.2591  71.5720
    1157  49.2313 -57.3623 -10.7138  66.4196 107.5231  71.2105
    1158  48.1937 -58.5539  -9.6655  67.4365 107.9939  70.5887
    1159  48.5924 -55.7141  -9.6511  66.6775 105.4415  71.4056
    1160  49.2075 -54.9627 -10.8417  66.4213 105.0974  71.8642
    1161  47.9792 -55.1153 -10.9929  67.1834 105.2588  71.2270
    1162  48.0989 -56.6896 -11.5396  66.2929 106.6829  71.6614
    1163  48.8101 -55.7471 -10.5875  66.4293 106.0332  70.6101
    1164  49.4476 -55.0665 -13.1412  65.8241 105.3592  72.5309
    1165  48.4968 -55.7253 -11.9610  66.9991 105.8230  71.1902
    1166  46.6675 -54.8171 -10.9438  68.3924 104.6524  70.6219
    1167  48.0956 -55.8060 -10.2952  67.2095 105.9049  70.5561
    1168  47.8907 -56.1648 -10.0649  67.2352 105.9038  70.5607
    1169  46.5880 -56.0365 -10.2776  68.4997 105.9678  70.7137
    1170  47.2652 -54.7646 -10.9209  67.6171 104.9513  71.0254
    1171  49.1765 -55.2119 -10.0108  66.4098 105.5173  70.2467
    1172  48.1667 -56.5522 -10.5139  66.9771 106.4459  70.4247
    1173  47.4917 -54.8428  -9.9803  67.5828 105.0360  70.7344
    1174  48.2316 -54.1397 -10.9517  67.3897 104.5814  71.0620
    1175  47.4484 -54.6522 -10.2644  68.4542 105.0013  70.6796
    1176  47.6850 -55.2839  -9.4158  67.9879 105.4717  69.5676
