#Frame                                               Vec_00002
       1  -1.6311   0.9373   1.1239  67.1564  55.1485  34.4360
       2  -1.4874   1.0909   0.9196  67.0528  54.8808  34.8280
       3  -1.5016   0.9926   1.0443  66.9296  55.0091  35.0467
       4  -1.5148   1.1148   0.8758  66.4375  54.9313  34.8777
       5  -1.7122   0.8882   1.0438  67.0401  54.7642  33.7261
       6  -1.6863   0.8701   0.7726  66.8223  55.0320  34.4751
       7  -1.7267   0.7455   0.8018  67.1129  55.3813  34.2000
       8  -1.5436   0.9682   1.1215  66.7513  55.2194  33.6441
       9  -1.5948   1.0519   0.7561  66.4244  55.4353  34.6586
      10  -1.5198   0.8677   0.9588  66.6176  55.2765  34.2082
      11  -1.5811   1.0153   0.9797  66.4131  55.5097  33.7891
      12  -1.5306   0.9533   0.8768  66.2051  55.5116  34.2214
      13  -1.6830   1.0641   0.7394  67.1645  55.1087  34.2769
      14  -1.6338   1.1177   0.7119  66.8895  55.2671  34.5720
      15  -1.6198   0.9819   0.9099  66.0491  54.7716  34.5870
      16  -1.6187   1.0108   0.7927  66.7299  54.7129  34.1231
      17  -1.7727   0.9071   0.6894  66.6513  54.7381  33.8502
      18  -1.6496   1.0261   0.8451  66.6857  54.2365  33.9049
      19  -1.6447   1.0414   0.7104  66.2681  54.7744  34.2613
      20  -1.6213   1.1620   0.7504  66.0676  54.4342  34.0062
      21  -1.5055   1.1577   0.7276  66.8100  54.8248  34.3963
      22  -1.6730   1.1536   0.7582  66.7872  54.4688  34.3922
      23  -1.5057   1.2057   0.7896  66.5281  54.4549  34.3542
      24  -1.7266   0.9405   0.5951  66.8736  53.9213  34.8620
      25  -1.7140   1.1067   0.6752  66.3455  54.1813  34.9774
      26  -1.5236   1.1943   0.8532  66.9053  54.7245  34.1848
      27  -1.6803   0.9790   1.0331  66.5243  53.9820  33.2544
      28  -1.6721   1.0490   0.9369  66.8009  54.3531  33.8803
      29  -1.7796   1.0840   0.6567  66.7877  54.2884  34.1395
      30  -1.6691   0.8502   1.1342  66.4731  54.1740  33.7725
      31  -1.7207   0.9428   0.9496  66.9450  54.2137  33.9978
      32  -1.5334   0.7785   1.2053  66.7821  54.5114  33.7047
      33  -1.6046   1.0105   0.9475  66.6231  54.4827  33.5552
      34  -1.6400   0.9462   0.9315  67.1789  54.3294  33.6168
      35  -1.6677   0.9550   0.9608  67.6132  54.5184  33.4976
      36  -1.6115   0.9586   1.0456  67.3980  54.1854  32.6154
      37  -1.4573   1.0074   1.0350  67.1426  54.0575  33.5172
      38  -1.5456   0.9859   0.9250  67.1642  54.6821  33.1220
      39  -1.6300   1.1312   0.8085  67.3706  54.5621  33.5879
      40  -1.3862   1.0995   1.1326  67.4696  54.5726  33.9276
      41  -1.4128   0.9483   1.2100  66.8655  53.9480  33.0045
      42  -1.4200   1.1286   1.1451  66.5462  54.3476  33.5437
      43  -1.4324   1.0146   1.1333  66.4937  53.9275  33.1573
      44  -1.5412   0.9844   1.0621  66.6585  53.6606  33.0802
      45  -1.3918   0.9589   1.2672  66.8432  53.4952  33.2747
      46  -1.4536   0.9844   1.1278  67.1128  53.8772  33.3729
      47  -1.5201   1.0081   1.0674  66.9820  53.5230  33.9926
      48  -1.5680   0.9555   1.0343  66.7643  53.5994  34.0194
      49  -1.5285   0.9847   1.0881  66.8537  53.3535  33.1034
      50  -1.6334   0.9899   0.8677  66.5564  53.7616  33.7822
      51  -1.4818   0.9541   1.1576  66.5776  53.6321  33.1235
      52  -1.5901   1.0344   0.8316  66.7142  53.3115  33.6399
      53  -1.5423   0.9313   0.9797  66.7548  53.8844  33.6089
      54  -1.6174   1.1163   0.8399  66.5053  53.1412  33.3612
      55  -1.5958   0.8894   1.0720  66.8348  53.1440  32.8829
      56  -1.4169   0.8787   1.3220  66.5101  53.8113  32.8015
      57  -1.3804   0.9790   1.2718  65.9052  53.7996  32.5207
      58  -1.3882   0.9669   1.1939  66.6427  53.4828  32.7123
      59  -1.4233   0.9029   1.2522  66.4538  53.8748  33.2143
      60  -1.4263   1.1516   1.2194  66.2846  54.0407  33.3131
      61  -1.2303   1.0025   1.2896  66.4354  53.6720  33.3750
      62  -1.6199   1.2209   1.0862  66.9810  54.4636  33.3347
      63  -1.4262   0.9429   1.1281  66.0054  53.7944  32.8864
      64  -1.3363   0.9666   1.3932  66.3728  53.5947  32.1612
      65  -1.4277   0.7210   1.2701  65.8317  53.5422  31.9484
      66  -1.4667   0.8593   1.3762  66.5715  53.2865  31.6280
      67  -1.2938   0.9349   1.3319  66.3675  53.7464  32.7579
      68  -1.4634   0.7710   1.2687  65.9850  53.6201  32.3089
      69  -1.5531   0.6758   1.1835  66.4853  53.8503  32.3026
      70  -1.2704   0.8196   1.3455  66.2251  53.6147  32.5015
      71  -1.3797   1.0894   1.0780  66.0516  53.9268  32.4155
      72  -1.4478   0.9114   1.2095  66.7031  53.2975  32.1469
      73  -1.2766   1.0225   1.3571  66.4358  53.5176  32.6292
      74  -1.2778   1.0243   1.1984  66.7179  53.8311  32.5390
      75  -1.1912   0.8747   1.3238  66.6090  53.8856  31.6506
