#Frame                                               Vec_00005
       1   1.1055  -1.4094  -1.1700  61.1693  58.5281  34.1870
       2   1.1941  -1.3410  -1.0125  61.1148  58.5636  34.0760
       3   1.0707  -1.4607  -1.0618  61.4626  58.6046  34.5883
       4   0.8523  -1.5209  -1.0909  61.3236  58.6221  34.0201
       5   1.0370  -1.4165  -1.2225  61.2332  58.2752  33.7636
       6   1.1963  -1.2042  -1.1572  61.2313  58.3627  33.5037
       7   0.9054  -1.5079  -1.1493  61.0512  58.8792  33.5177
       8   1.1051  -1.3384  -1.1557  61.0600  58.7959  33.4761
       9   1.3365  -1.2403  -1.1620  61.1061  58.7627  33.5008
      10   0.9561  -1.5563  -1.1110  60.9613  58.8844  33.4203
      11   1.0597  -1.4202  -1.1514  61.1589  58.5505  32.8949
      12   1.1770  -1.3869  -0.8809  60.7365  58.5935  33.5826
      13   1.1529  -1.2555  -1.2173  61.2990  58.2932  33.1213
      14   1.2419  -1.2312  -1.2684  61.5944  57.9622  33.8379
      15   1.4265  -1.3202  -0.9957  60.8719  57.7507  33.4726
      16   1.2019  -1.3401  -1.0606  61.2270  58.3673  32.8267
      17   1.1309  -1.3267  -1.1117  61.0943  57.8595  32.8622
      18   1.2905  -1.2869  -1.1786  61.2984  57.9086  33.0069
      19   1.3889  -1.2919  -0.9940  60.4775  58.0698  32.6332
      20   1.4310  -1.4002  -0.7092  61.0906  57.7264  32.4331
      21   1.2668  -1.3631  -1.1398  61.2920  57.8115  32.9719
      22   1.3447  -1.1355  -1.0312  61.4759  57.8711  33.2326
      23   1.3372  -1.2269  -1.0465  61.6307  57.5723  33.0668
      24   1.2619  -1.3877  -1.0982  61.8066  57.9306  33.5516
      25   1.3030  -1.3929  -0.9345  61.5218  57.6388  33.4237
      26   1.3690  -1.2746  -1.1057  61.6919  57.8420  32.9929
      27   1.4510  -1.2209  -1.0026  61.5594  57.1025  32.4132
      28   1.2314  -1.2162  -1.2281  61.4628  57.3039  32.8228
      29   1.2348  -1.1278  -1.2199  61.1147  57.3554  32.8845
      30   1.3074  -1.2472  -1.1162  61.2923  57.0390  32.7168
      31   1.3959  -1.2471  -1.1415  62.0298  57.2148  32.9464
      32   1.2232  -1.2350  -1.1254  61.5621  57.7819  32.8061
      33   1.2543  -1.3116  -1.1914  61.8697  57.5004  32.3726
      34   1.2859  -1.3562  -1.0337  61.8271  57.9818  32.6082
      35   1.1343  -1.3849  -1.3449  62.4145  57.4621  32.8047
      36   1.1049  -1.2522  -1.2461  62.4875  57.5135  31.9722
      37   1.2055  -1.0621  -1.1408  62.7522  57.3703  32.4158
      38   1.2874  -1.0574  -1.1983  62.3389  57.9346  31.9339
      39   1.4538  -1.2440  -1.1434  62.3646  57.6690  32.4160
      40   1.3558  -1.1197  -1.1019  62.2283  57.5274  32.5153
      41   1.2776  -1.0637  -1.2345  61.9622  57.1570  32.4187
