#Frame                                               Vec_00002
     115  -3.9408  -1.1446  -2.5681 117.0838  52.3648  71.2058
     116  -4.6386   0.1077  -1.3197 119.8463  51.3400  71.0907
     117  -4.0589   0.6054  -2.5976 119.2701  51.8578  71.2808
     118  -4.0880   0.7045  -2.5850 119.1817  53.1881  71.7716
     119  -4.3427   0.9463  -1.9056 119.2506  51.8233  71.6264
     120  -4.1662   0.1927  -2.4195 118.0532  51.9883  72.1107
     121  -3.5653   0.6251  -3.2151 118.4110  52.5735  71.1400
     122  -4.3258   1.8786  -1.1579 119.1771  51.5420  70.2135
     123  -4.2192   1.4242  -1.8865 119.3940  52.8198  69.7468
     124  -3.4274   1.4128  -3.1143 118.6600  53.8088  71.0336
     125  -3.8702   1.6078  -2.3384 119.1956  52.2556  70.7367
     126  -3.8418   1.2372  -2.6156 119.0141  52.5569  71.3853
     127  -4.0691   1.0172  -2.4844 118.9152  54.1063  70.2702
     128  -4.5155   0.7877  -1.4989 119.7049  54.3861  68.4931
     129  -4.4511   0.7609  -1.7870 120.7284  55.3059  69.4850
     130  -4.4956   1.3635  -1.3706 119.8562  54.5490  68.3098
     131  -4.4064   0.9068  -1.5548 119.6392  54.2450  68.2317
     132  -4.7053   0.4836  -1.1073 120.3371  55.4592  68.6732
     133  -4.7001   0.9043  -0.8318 120.1028  55.2575  67.6746
     134  -4.4429   0.9578  -1.6002 119.9737  54.8451  68.7001
     135  -4.7229   0.0293  -1.1704 119.7210  55.1543  67.2491
     136  -4.5306  -0.5923  -1.3588 119.3599  54.1418  68.0910
     137  -4.6726   0.3138  -1.3142 120.5316  53.9750  67.5077
     138  -4.7968   0.6860  -0.6607 120.1144  54.0423  67.4498
     139  -4.7779   0.7351  -0.5757 119.8325  53.8895  66.8798
     140  -4.6031   0.8934  -1.2035 120.5812  53.8171  67.0800
     141  -4.6387   0.9482  -0.6920 119.6333  53.5743  65.8729
     142  -4.4018   1.0469  -1.5846 120.2856  53.3491  67.5342
     143  -4.5142   1.6321  -0.9113 119.5611  52.7951  66.8227
     144  -4.2591   1.5280  -1.6688 119.4071  53.1887  68.1085
     145  -4.5919   1.1714  -0.9597 119.2207  53.5875  67.4254
     146  -4.4249   1.1282  -1.4228 118.3989  54.5581  67.3177
     147  -4.4921   1.1857  -1.3221 118.3724  53.8966  67.5250
     148  -4.4747   0.8940  -1.5444 118.8583  53.7809  66.7590
     149  -4.5992   0.6595  -1.2008 119.7108  53.9275  66.1487
     150  -4.1432   1.2706  -2.2892 118.4654  53.3461  68.5207
     151  -4.3730   1.3011  -1.4997 118.6499  53.2384  67.3568
     152  -4.2769   1.4972  -1.8348 118.6241  53.3441  69.7112
     153  -3.2896   1.9010  -3.0237 117.1561  53.0641  70.8349
     154  -2.6049   1.7142  -3.6699 115.8507  52.9606  71.1901
     155  -3.5881   1.6282  -2.8145 116.2810  53.5461  71.6132
     156  -3.6073   1.5572  -2.9237 116.2984  53.0642  70.9363
     157  -3.8104   1.2157  -2.6852 116.3985  53.0484  71.3485
     158  -3.2037   1.4441  -3.3552 115.6863  52.3109  72.1090
     159  -2.8868   1.5218  -3.5620 114.8181  52.3906  71.6190
     160  -2.9377   1.6681  -3.4238 116.4402  52.0260  71.5909
     161  -3.1010   1.5854  -3.3840 115.7680  52.0255  70.8249
     162  -3.6251   1.5208  -2.9027 115.8758  52.7663  70.2152
     163  -2.7057   1.9424  -3.5557 115.3669  52.9307  71.5333
     164  -2.4092   2.2090  -3.5487 114.5097  53.1953  72.0177
     165  -1.9081   1.7204  -4.0675 115.0727  52.8850  71.3804
     166  -1.0775   2.0479  -4.2025 113.3664  53.1370  72.1988
     167  -1.0995   2.3148  -4.1220 113.3425  52.2905  72.1469
     168  -1.4149   1.7913  -4.2594 114.1978  51.8733  72.2608
     169  -1.7811   1.8030  -4.1071 114.3939  52.1874  71.8218
     170  -1.4601   1.8199  -4.2224 114.2263  51.7281  72.0591
     171  -1.6911   1.1915  -4.3949 114.2443  52.6966  71.2689
     172  -0.8417   2.2680  -4.2552 114.2581  51.1144  72.4255
     173  -2.0259   1.8663  -4.0718 113.2245  51.7764  72.4600
     174  -1.7401   1.4078  -4.2727 113.3205  53.3042  72.5945
     175  -1.8097   1.0658  -4.3325 114.9566  52.6637  71.9866
     176  -2.3137   1.1680  -3.9265 115.6991  51.9619  72.4287
     177  -0.9462   1.2535  -4.5504 113.2008  52.5293  72.7105
     178  -0.7022   1.7317  -4.4609 112.8120  51.5355  73.3602
     179  -0.6748   1.4584  -4.6209 112.1146  52.3746  72.7627
     180   0.4824   2.6257  -4.0130 110.7237  51.2530  73.2091
     181   0.4693   2.4845  -4.2088 111.7737  51.8375  74.2525
     182   0.6900   1.7678  -4.4413 111.5552  52.7483  74.8651
     183   0.0538   2.7824  -3.8915 111.7860  52.5481  72.4725
     184  -0.1898   2.6706  -3.9891 110.8624  51.2094  73.1303
     185  -0.5416   2.8316  -3.8974 111.0615  52.0818  73.3139
     186  -0.0960   2.2220  -4.2077 111.4284  52.5344  73.4435
     187   0.8483   2.8234  -3.8170 108.8971  52.4187  72.4031
     188   1.1073   3.0947  -3.5949 109.3039  51.6197  72.3077
     189   0.4421   2.0971  -4.2009 111.3778  53.4520  73.2669
     190  -0.1303   2.9981  -3.7505 110.8419  52.0967  72.1831
     191  -0.4246   2.8235  -3.8967 111.2795  52.1956  73.3525
     192  -0.1941   3.1596  -3.6852 112.0906  52.8914  73.7146
     193  -0.3396   2.7737  -3.8517 112.0103  53.5490  72.3097
     194  -0.8867   3.0042  -3.6316 112.1780  52.5605  72.4374
     195  -0.8179   2.6380  -3.9815 112.5973  53.1336  72.2566
     196  -0.4441   1.8708  -4.4072 111.6523  54.5168  71.6826
     197  -0.8046   2.5786  -4.0390 111.5566  53.4946  72.8890
     198  -1.4004   2.3396  -4.0095 112.1941  53.1188  73.5569
     199  -1.3697   2.5820  -3.8770 111.9722  53.3935  73.9362
     200  -1.1955   2.1816  -4.1725 112.0347  54.1628  72.9997
     201  -1.4331   2.4892  -3.9185 111.7669  52.5328  73.5129
     202  -1.8772   2.6182  -3.5539 112.3940  52.1910  73.7450
     203  -1.7416   1.9019  -4.0294 111.6128  54.9364  73.7001
     204  -3.3258   0.5867  -3.5420 112.6761  56.2426  72.9973
     205  -3.0243   1.5809  -3.4777 113.0216  54.8111  72.2967
     206  -2.3621   2.7252  -3.1794 111.8683  53.2854  73.3294
     207  -2.7304   2.6429  -2.9780 111.7251  52.9900  73.5434
